統編,公司名稱,公司地址,ADDR_X,ADDR_Y
23014408,威健資通股份有限公司,114臺北市內湖區內湖路1段308號11樓之1,307400.493,2774918.405
24780049,文鈞國際股份有限公司,114臺北市內湖區瑞光路106號4樓之1,308606.74,2773861.119
80532057,匯澄資產管理股份有限公司,114臺北市內湖區瑞湖街178巷21號4樓,308064.558,2773752.488
54195087,龍泰資產有限公司,114臺北市內湖區瑞湖街178巷21號4樓,308064.558,2773752.488
24931193,安盟生技股份有限公司,114臺北市內湖區瑞光路188巷43號2樓,308166.058,2774100.521
97124528,翌友股份有限公司,114臺北市內湖區內湖路1段388號3樓之2,307745.985,2774849.56
28222209,紅心辣椒娛樂科技股份有限公司,114臺北市內湖區瑞光路583巷31號3樓,307293.747,2774850.379
28652185,正好停股份有限公司,114臺北市內湖區內湖路1段246號3樓,307124.434,2774982.04
28371283,巨正光電有限公司,114臺北市內湖區瑞光路358巷38弄36號3樓之5,307796.479,2774311.722
82844598,泉飛股份有限公司,114臺北市內湖區瑞光路478巷18弄32號3樓,307271.579,2774611.487
55851172,英康互聯網有限公司,114臺北市內湖區洲子街151號8樓,307341.208,2774894.29
04887418,頤坊企業有限公司,114臺北市內湖區洲子街100號4樓,307563.536,2774763.576
05055637,上儀股份有限公司,114臺北市內湖區民權東路6段15巷41號5樓,308254.971,2773550.69
05091373,勝冕實業有限公司,114臺北市內湖區瑞光路300號3樓,307954.774,2774367.441
05160173,匯聯實業有限公司,114臺北市內湖區瑞湖街103號5樓之5,308132.593,2773949.864
16834133,逐鹿投資股份有限公司,114臺北市內湖區內湖路1段66號8樓,306720.973,2775162.599
42996231,亞太易安特科技有限公司,114臺北市內湖區堤頂大道2段285號8樓,307049.212,2774599.006
27293726,普力菲資訊顧問股份有限公司,114臺北市內湖區瑞光路188巷58號7樓,308151.006,2774059.893
43837774,寬橋有限公司,114臺北市內湖區瑞光路188巷58號7樓,308151.006,2774059.893
43324606,台灣音牆網路有限公司,114臺北市內湖區基湖路1號8樓,307051.388,2774944.207
52668378,澤蘭生活事業有限公司,114臺北市內湖區瑞光路513巷36號7樓,307496.436,2774784.62
52678994,威督國際股份有限公司,114臺北市內湖區陽光街345巷12號2樓,308302.614,2773911.516
86889048,樂易股份有限公司,114臺北市內湖區陽光街345巷12號2樓,308302.614,2773911.516
45149421,環球虛擬全景科技有限公司,114臺北市內湖區民權東路6段11巷43號2樓,308207.611,2773403.941
52688825,創樂科技有限公司,114臺北市內湖區內湖路1段120巷15弄8號5樓,306805.184,2774954.767
24976769,台富德國際開發有限公司,114臺北市內湖區舊宗路2段171巷10號,308064.234,2773778.02
52706675,睿清有限公司,114臺北市內湖區瑞湖街36號5樓,308076.447,2774150.609
52714210,派普樂電子商務有限公司,114臺北市內湖區洲子街181號4樓,307244.531,2774922.986
24974615,渠遊科技有限公司,114臺北市內湖區瑞光路358巷38弄36號3樓之3,307796.479,2774311.722
54153220,壹柒聯合貿易股份有限公司,114臺北市內湖區民權東路6段11巷41號3樓,308218.577,2773403.813
54161973,永羚投資股份有限公司,114臺北市內湖區內湖路1段392號10樓,307791.26,2774832.537
70781844,大猩猩科技股份有限公司,114臺北市內湖區瑞光路302號7樓之1,307932.41,2774373.396
13134925,新通環宇股份有限公司,114臺北市內湖區陽光街347號6樓之1,308280.321,2773997.46
70824858,台灣大昌華嘉股份有限公司,114臺北市內湖區堤頂大道2段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1,306837.59,2774878.387
70844854,弘彧資通股份有限公司,114臺北市內湖區瑞光路76巷49號2樓,308565.928,2773698.952
79981442,仲城建設股份有限公司,114臺北市內湖區瑞光路631號10樓,307140.326,2774802.918
28467153,資享科技股份有限公司,114臺北市內湖區洲子街196號5樓,307121.48,2774919.944
86508189,勁后實業有限公司,114臺北市內湖區洲子街106號3樓之1,307491.55,2774797.174
86693662,威祈有限公司,114臺北市內湖區瑞光路513巷36號8樓,307496.436,2774784.62
86718523,奇郁國際股份有限公司,114臺北市內湖區堤頂大道2段477號4樓之1,306714.499,2774967.7
16927239,如魚得水電影有限公司,114臺北市內湖區堤頂大道2段281號1樓,307074.896,2774593.457
20772911,章州企業有限公司,114臺北市內湖區洲子街108號9樓,307481.433,2774801.621
20815593,金百世股份有限公司,114臺北市內湖區瑞光路358巷36號7樓,307693.301,2774372.995
24487312,世達柏科技股份有限公司,114臺北市內湖區內湖路1段316號12樓之1,307441.308,2774942.165
24492032,稜緻科技有限公司,114臺北市內湖區民權東路6段23號5樓之1,308791.892,2773499.553
24497254,威潤科技股份有限公司,114臺北市內湖區內湖路1段120巷13號8樓,306763.356,2775027.483
24522388,晉如企業有限公司,114臺北市內湖區瑞光路513巷26號4樓,307474.238,2774727.762
27730705,敝爾麗國際有限公司,114臺北市內湖區民權東路6段18號4樓,308286.559,2773240.124
50900168,德美安彤企業股份有限公司,114臺北市內湖區民權東路6段18號4樓,308286.559,2773240.124
27740422,揚智投資股份有限公司,114臺北市內湖區瑞光路358巷38弄36號10樓,307796.479,2774311.722
27749296,昱碩投資有限公司,114臺北市內湖區瑞光路206號6樓,308147.874,2774220.819
27758267,眾家興科技股份有限公司,114臺北市內湖區瑞光路513巷26號5樓之1,307474.238,2774727.762
35931557,孚記企業股份有限公司,114臺北市內湖區瑞光路605號8樓,307191.295,2774773.196
42610356,視創有限公司,114臺北市內湖區瑞光路188巷48號4樓,308177.518,2774066.089
42617034,美安醫療器材國際股份有限公司,114臺北市內湖區洲子街106號4樓,307491.55,2774797.174
52373944,堤思得有限公司,114臺北市內湖區洲子街106號4樓,307491.55,2774797.174
42620925,大中精密股份有限公司,114臺北市內湖區港墘路200號5樓,307941.335,2774316.023
50902068,禾韋科技股份有限公司,114臺北市內湖區民權東路6段15巷1號,308541.537,2773420.201
50905234,星雲科技有限公司,114臺北市內湖區瑞光路258巷51號2樓,307971.162,2774183.963
50907520,台灣愛音斯坦文化傳播股份有限公司,114臺北市內湖區陽光街349號5樓,308268.778,2773994.828
42995009,輝藥農業科技股份有限公司,114臺北市內湖區洲子街81號2樓,307594.951,2774792.738
52205736,凱天投資控股有限公司,114臺北市內湖區瑞光路508號、510號2樓,307273.579,2774694.169
50784098,亞太支付通股份有限公司,114臺北市內湖區港墘路221巷33號6樓,307973.24,2774082.074
52573231,環球教育訓練有限公司,114臺北市內湖區港墘路221巷33號6樓,307973.24,2774082.074
53561613,優訊軟體科技有限公司,114臺北市內湖區基湖路10巷57號5樓及5樓之1,306868.638,2775016.823
53566461,創騰興業股份有限公司,114臺北市內湖區洲子街65號7樓,307795.431,2774751.806
12879101,艾力得國際會議顧問股份有限公司,114臺北市內湖區堤頂大道2段285號4樓,307049.212,2774599.006
12928715,錞錞投資有限公司,114臺北市內湖區內湖路1段306號8樓之2,307414.585,2774952.484
12946262,台灣康貝股份有限公司,114臺北市內湖區內湖路1段360巷6號6樓,307538.454,2774854.79
80493054,鉅能科技股份有限公司,114臺北市內湖區洲子街71號5樓,307701.36,2774734.256
42833976,驀然訊息有限公司,114臺北市內湖區洲子街150號7樓,307271.9,2774892.806
53619707,優尼聖企業股份有限公司,114臺北市內湖區基湖路35巷16號6樓之1,307118.106,2774676.914
70541681,飛偉網路科技股份有限公司,114臺北市內湖區基湖路35巷49號6樓之1,307146.342,2774693.803
53682264,綠園國際有限公司,114臺北市內湖區瑞光路26巷36弄8號3樓,308668.513,2773585.793
55787186,富田資產管理有限公司,114臺北市內湖區瑞光路513巷22弄5號2樓之3,307407.764,2774751.446
55794026,德碩科技有限公司,114臺北市內湖區瑞光路358巷30弄3號3樓,307764.609,2774381.21
55825702,帕卡資訊股份有限公司,114臺北市內湖區港墘路200號4樓之3,307941.335,2774316.023
55839494,楷巨投資有限公司,114臺北市內湖區瑞光路513巷22弄17號,307334.289,2774789.714
70461589,康僑藥品有限公司,114臺北市內湖區內湖路1段396號9樓之1,307822.869,2774819.581
82856783,台灣鯊魚科技有限公司,114臺北市內湖區瑞光路583巷24號3樓,307314.548,2774823.408
84108379,倫昇科技股份有限公司,114臺北市內湖區內湖路1段360巷10號6樓,307524.848,2774827.83
84133927,義式企業有限公司,114臺北市內湖區堤頂大道2段475號,306718.492,2774957.858
84177282,開博科技股份有限公司,114臺北市內湖區瑞光路76巷43號1樓,308593.477,2773675.899
23031531,寶銀股份有限公司,114臺北市內湖區瑞光路358巷38弄36號7樓之1,307796.479,2774311.722
23131497,敦誼企業有限公司,114臺北市內湖區基湖路35巷49號5樓,307146.342,2774693.803
50760526,德湖有限公司,114臺北市內湖區基湖路35巷49號5樓,307146.342,2774693.803
23158410,寶聰企業股份有限公司,114臺北市內湖區瑞光路206號208號8樓,308147.874,2774220.819
23224452,安立知股份有限公司,114臺北市內湖區內湖路1段316號7樓,307441.308,2774942.165
24951633,三昱技研股份有限公司,114臺北市內湖區瑞光路407號3樓,307635.758,2774566.695
28460193,中孚科技股份有限公司,114臺北市內湖區行忠路57號6樓,308259.019,2773164.323
28474555,石貿有限公司,114臺北市內湖區堤頂大道2段293號10樓,307030.246,2774609.861
43801678,中欣行股份有限公司,114臺北市內湖區內湖路1段392號4樓,307791.26,2774832.537
50790280,奧影智能股份有限公司,114臺北市內湖區基湖路35巷16號3樓之1,307118.106,2774676.914
43825545,蘊奇科技股份有限公司,114臺北市內湖區瑞光路583巷26號7樓之1,307318.075,2774830.08
43942467,美星文化傳媒股份有限公司,114臺北市內湖區堤頂大道2段497號5樓之6,306677.595,2775071.327
52874335,捷迅管理顧問有限公司,114臺北市內湖區瑞光路443號,307596.093,2774636.485
43866209,英諾瓦資訊科技服務有限公司,114臺北市內湖區基湖路18號9樓,306974.26,2774881.332
89466114,廣碩股份有限公司,114臺北市內湖區基湖路10巷48號2樓,306853.93,2774976.429
52759270,主磐文化事業有限公司,114臺北市內湖區瑞光路513巷22弄7號,307399.985,2774755.215
23298714,意秋國際百貨股份有限公司,114臺北市內湖區堤頂大道2段407巷32號7樓,306910.613,2774918.808
52811466,朔宇科技股份有限公司,114臺北市內湖區內湖路1段360巷6號9樓,307538.454,2774854.79
52858911,聚誠國際股份有限公司,114臺北市內湖區內湖路1段396號2樓之1,307822.869,2774819.581
54173788,碩辣椒股份有限公司,114臺北市內湖區內湖路1段300號4樓之2,307372.677,2774953.82
54181062,眾尋科技股份有限公司,114臺北市內湖區洲子街74號8樓,307679.501,2774685.634
80060394,台灣微米科技股份有限公司,114臺北市內湖區瑞光路258巷51號8樓,307971.162,2774183.963
80146604,媒體棧國際行銷事業股份有限公司,114臺北市內湖區瑞光路266號12樓,308067.378,2774286.618
80161793,開麗娛樂經紀有限公司,114臺北市內湖區洲子街73號7樓之2,307677.685,2774744.093
80172428,奧帝瑪科技股份有限公司,114臺北市內湖區瑞光路168號3樓之3,308374.664,2774088.887
86871841,互豐企業有限公司,114臺北市內湖區瑞光路258巷53號1樓,307958.721,2774169.015
07712686,岱岱有限公司,114臺北市內湖區堤頂大道2段281號,307074.896,2774593.457
09459870,辰留企業股份有限公司,114臺北市內湖區瑞光路513巷22弄5號7樓,307407.764,2774751.446
09479382,寶楠生技股份有限公司,114臺北市內湖區瑞光路258巷50號3樓,307996.419,2774169.609
20969294,建智股份有限公司,114臺北市內湖區堤頂大道2段489號2樓,306685.173,2775046.694
20996497,嘉仁國際有限公司,114臺北市內湖區堤頂大道2段285號6樓,307049.212,2774599.006
21229543,海州企業股份有限公司,114臺北市內湖區瑞光路258巷50號6樓,307996.419,2774169.609
24538564,十創貿易有限公司,114臺北市內湖區瑞光路435號1樓,307614.257,2774570.466
24542716,精誠科技整合股份有限公司,114臺北市內湖區瑞光路318號6樓,307869.301,2774398.775
24547830,白羊創意股份有限公司,114臺北市內湖區瑞光路258巷50號2樓,307996.419,2774169.609
24552278,祥越興業股份有限公司,114臺北市內湖區堤頂大道2段483號2樓,306699.167,2775012.664
27903712,東陽行動股份有限公司,114臺北市內湖區瑞光路192號7樓之1,308222.119,2774179.017
27955387,勝得科技股份有限公司,114臺北市內湖區陽光街345巷5號3樓,308326.198,2773924.459
52750284,全球優勢有限公司,114臺北市內湖區陽光街321巷26號7樓之1,308371.606,2773917.507
27960229,金泰食品有限公司,114臺北市內湖區舊宗路2段121巷34號1樓,308114.594,2773535.897
42628314,蘿蓓莎國際有限公司,114臺北市內湖區基湖路35巷16號4樓,307118.106,2774676.914
42631520,果果投資有限公司,114臺北市內湖區瑞光路608號2樓,307074.316,2774794.713
42634532,五海國際實業有限公司,114臺北市內湖區基湖路1號7樓,307051.388,2774944.207
24938463,寀洲有限公司,114臺北市內湖區基湖路1號7樓,307051.388,2774944.207
42639451,酷訊搜索股份有限公司,114臺北市內湖區瑞光路605號3樓,307191.295,2774773.196
86885789,全晉實業股份有限公司,114臺北市內湖區內湖路1段120巷13號6樓之1,306763.356,2775027.483
89392253,聚利創業投資股份有限公司,114臺北市內湖區基湖路39號10樓,306968.465,2774684.618
89442731,宜征有限公司,114臺北市內湖區內湖路1段316號10樓,307441.308,2774942.165
24318962,台灣艾富克股份有限公司,114臺北市內湖區內湖路1段356號3樓,307552.508,2774918.818
12965817,威力科技有限公司,114臺北市內湖區港墘路221巷41號7樓之3,308012.817,2774020.986
54336690,台灣恆泰國際洋行有限公司,114臺北市內湖區陽光街321巷26號,308371.606,2773917.507
12972444,達勝整合行銷股份有限公司,114臺北市內湖區瑞光路358巷30弄10號5樓,307774.901,2774336.997
